DATE,CASH,NB,EILB,DMEQ,EMEQ,PE,RE
01/02/1988,0.0012481306055509471,0.013118100267749594,0.027294188775805684,0.035361515530291085,-0.022909424767880812,0.07370462260389793,0.019246229414957218
01/03/1988,-0.01929442973495319,0.0106152828410046,0.005518006208069118,-0.013169690028423124,0.1291985313004463,0.03264167337266777,-0.011102935306901787
01/04/1988,0.0038864399812258443,-0.0026444896674121298,-0.010956518339926037,0.02168438596394388,0.12802033741166513,0.005153028482821389,0.020931525039725275
01/05/1988,0.01293054758255399,0.010305134451528128,-0.02770530004746901,-0.044247963403291006,0.025842667467841765,0.014249298135712112,0.02099342155457485
01/06/1988,0.03710123455115153,0.011354401045690604,-0.037060034093562594,0.05625485792132595,0.062107643058141926,0.05100663710103783,0.041580793963210703
01/07/1988,0.02188947512799677,0.00345229723689888,-0.03718422350799048,0.027884985239736714,-0.002961238874653249,0.016498425057121423,0.020067414699708228
01/08/1988,0.01208073292703168,-0.018120381418455195,-0.050514608846956674,-0.012290989462394611,0.017190517613154113,-0.01661015519244402,-0.007210684199868966
01/09/1988,-0.005533577016002225,0.012643671592940138,0.06223059727508747,0.021007663751788558,0.08861479208529768,0.0518771945684898,0.007157190658870251
01/10/1988,-0.04069026505853279,0.004650441575072704,0.05407238833433609,0.03124319918470287,-0.010900764792391195,0.03097612620345989,-0.003767561888671148
01/11/1988,-0.018953195195763477,-0.01588364889227529,0.0438077724979051,0.02539951996213982,-0.08646715993565135,0.03833553227564988,-0.032818857078761164
01/12/1988,0.03208425903201714,0.013216806501094337,-0.03231999627246168,-0.012959858338500961,0.07038547699680342,0.02967054343787016,0.008695754017230266
01/01/1989,0.0436029940386537,0.006604427395538634,-0.05218006039349124,0.07252919794424428,-0.005240330743284989,0.044209249049523766,0.03164137871487829
01/02/1989,-0.01801013313359246,-0.010233136815861396,0.0010554508725170936,-0.02405638011650446,0.061428302579578396,-0.007725469505319358,-0.012904043637356801
01/03/1989,0.03222159223710952,0.002108081296412133,-0.011879771247891049,-0.007032134639747632,0.152438788027218,-0.02666576199835306,0.0505423083150385
01/04/1989,0.013138661608003855,-0.0030424186099931123,0.023910791840765975,-0.018331300016677106,0.21771709114093427,0.007824384351931123,0.018357761086882123
01/05/1989,0.04148659758472257,0.016094265674998092,-0.004237828754850931,-0.00010469438924015986,0.04472535795158217,-0.025723727172730984,-0.004047454385736806
01/06/1989,0.006009782048562363,0.02540455647730053,0.03526284577392324,-0.0446910479959458,-0.09843660875890783,-0.025092324750147128,0.0206764156051299
01/07/1989,-0.009875537368734522,0.02256306282298688,0.03528790793958321,0.0815699762117868,0.03342321975111606,0.08960661406608957,0.01029968280032692
01/08/1989,0.04188173261294743,-0.0024151715956304528,-0.04018303875194337,-0.025634681149143346,0.05037159810064791,-0.008583890215897796,-0.03386225667350019
01/09/1989,-0.0355863198633837,-0.008634898146026665,0.0005173425542285802,0.014339523304281815,0.06023114207188532,-0.03986696393328353,-0.010816373778540318
01/10/1989,0.013679306190154606,0.001464399434657579,0.006332686066753154,-0.08250165284996616,0.04559857734903664,-0.01907462777317292,-0.020543473277023307
01/11/1989,-0.005283918728193561,-0.0030240349938567526,-0.00013937269681022543,0.04582372337982861,-0.06834358608656653,0.02064199342574055,0.014737641337834118
01/12/1989,-0.0034730871055329146,-0.004064614160840421,0.00014367749881079653,-0.004062439989399072,0.1909265909036838,-0.010650735127288778,-0.005339718910466132
01/01/1990,-0.005492135056373022,-0.01316363307157764,-0.03000944798493919,-0.06002976708645774,0.009507041656907557,-0.027095069788817903,-0.004419604155449255
01/02/1990,0.016253503948965724,-0.0052035721930496085,-0.010912829966247074,-0.027005507765035942,0.017387103602458362,-0.006186196080346335,0.012715725266931346
01/03/1990,0.03160586274563669,0.0012566703460198541,-0.01575420043335388,-0.04269998923793408,-0.0992140389127554,-0.07759274658878482,0.009250360418563724
01/04/1990,0.000587426144345901,-0.00690843949307689,-0.02740004445754295,-0.0037099741467799437,0.05981423392392137,-0.013659196426754375,-0.017470563475580122
01/05/1990,-0.015395306802535346,0.023242935073127618,0.06908251021513068,0.10093512490107735,0.03049780642976701,0.10224776681872166,0.040976611564035564
01/06/1990,0.006233274803865032,0.012700751294476042,0.014858887321402179,-0.011903627693599837,0.041658883552900025,-0.019403674323057507,-0.043199998110885
01/07/1990,-0.02008699464863415,0.011576572658691489,0.02879780958844081,-0.022170140083812954,0.04515598481033467,-0.02867166510657434,-0.011257492413500537
01/08/1990,-0.009057979919382085,-0.02285032366870535,-0.013662593586343722,-0.08782448865966204,-0.11226409283801159,-0.09762936462756261,-0.026113682319646905
01/09/1990,-0.015615856526776953,-0.020637274015657833,0.033946088886971724,-0.08527303881977796,-0.08198846517448156,-0.11360139504043328,-0.022841466869925553
01/10/1990,-0.027669636587447546,0.004087109113166426,0.04472884906090427,0.03144926058157151,-0.0047135990765834815,0.03590049266712077,-0.013367213132288109
01/11/1990,0.017055269317408805,0.01893835945544281,0.018193553559779318,0.023988977863584518,-0.024485261102669378,-0.028151137050799545,-0.033857026797938464
01/12/1990,0.01552574564972855,0.0004316798534378819,0.0037572708418416503,0.005551434473579614,0.05901786894313798,0.024354445344874597,0.0037685650823036402
01/01/1991,-0.01891528841657606,0.012006773856885282,0.03749786082650048,-0.012119644086265067,0.06276057887904885,0.011352382074098714,-3.7145184365049524e-05
01/02/1991,0.02321650589817721,0.014747512980890928,-0.0025531990259281805,0.101780465292486,0.15275590999346098,0.11035071738884199,0.038733796986970964
01/03/1991,0.05659044402428018,0.0044925996440617465,-0.03728985622757272,0.035000878454782614,0.09032400035244079,0.028468517701815202,-0.01747495438507184
01/04/1991,0.005564719838834669,0.0034022064853906813,0.034387408108247086,-0.003433672029708651,0.005871352958736911,0.07079147020651552,0.005397199112692144
01/05/1991,0.009273266860331062,0.008375957070977118,-0.011129029132007737,0.03905059021775374,0.08592563500817939,0.019223249933267794,0.009607151982062242
01/06/1991,0.011276658219071579,0.004390680220748292,-0.008177933594968344,-0.05485604559654794,-0.04426021953452409,-0.04364337803650912,-0.026286803936993397
01/07/1991,0.0017013698725813192,0.004412639200651693,0.014214724568303866,0.05544506076768563,0.05303047534348569,0.0191918019117649,-0.003956255174048091
01/08/1991,0.004540059903922479,0.018921421783333784,0.008066440405752495,0.0023042611302557248,-0.008245403810323095,-0.02795805252042447,-0.030121042552335792
01/09/1991,-0.008813543413430137,0.0023923229418841008,0.03162529034371495,0.00032468818796537336,-0.0718749238864647,0.044720408647754714,-0.04214238656484375
01/10/1991,-0.003067236155099736,0.007732883546221009,0.006791918125428627,-0.018107097230441127,0.05551400838626835,0.023150993226241107,-0.07211125234742045
01/11/1991,0.004118741990171329,-0.002100019567671735,0.0257774424087541,-0.06404200009873916,-0.0382793321969065,-0.08833619752911155,-0.05659809490178033
01/12/1991,-0.03436173851169501,0.01611312846599584,0.0822957500518215,0.017036100068813044,0.08815855212577518,0.02621609165176138,0.006566768690201067
01/01/1992,0.012083878185006306,0.001226724431496708,-0.03562614263936739,0.011143877670699496,0.11534831893807962,0.018237525964313144,0.01794084187027339
01/02/1992,0.014172506683630853,0.011663645080559094,-0.020299314684865642,0.0025988418967397287,0.10147485932802133,0.01353340575246758,0.04977206701452157
01/03/1992,0.02068779849629961,-0.007572691771629067,-0.028979339496468116,0.0071433859074286,0.016696716405763888,-0.05208639598681405,-0.010866378284763086
01/04/1992,0.0014358636755493347,0.0006549865287605568,-0.00900535994911133,0.004784544947360744,-0.0319754133929267,-0.009783174790550167,0.002624493966089949
01/05/1992,-0.03253310436743489,0.0045640108336232055,0.06175067493673547,0.04648242453929522,0.0005026564839642721,0.035360891895561936,-0.02013945267468568
01/06/1992,-0.014656075369419961,0.006558971709857442,0.0008811380458499871,-0.045907339779951616,-0.14114386631879042,-0.07803588162224567,-0.04901690570749308
01/07/1992,0.008928660641911244,0.015221276801500799,0.015265064849247974,0.003927929646930779,0.09672907109111219,-0.011062979549284101,-0.015036250831969722
01/08/1992,-0.01803731254053896,-6.405330822409024e-05,0.01090445925333124,-0.011060781540677876,-0.0885044036188436,0.011950976984581401,-0.011852902415296785
01/09/1992,-0.006309689694391562,0.013288401441998011,0.055275038132803135,-0.03167336454979271,0.028877170599986804,0.030978478327631488,-0.02883173431703867
01/10/1992,0.024916723521045136,-0.0012357099365791708,-0.03368606992052281,-0.0062043555081084025,0.07278961157211578,0.008529500553334193,-0.0019218464288287707
01/11/1992,0.019602839647064423,-0.004445649301814605,-0.018410512775644317,-0.0023197366448501067,-0.008660501396997448,0.0434008450984133,0.02396692758317704
01/12/1992,0.017692920834547765,0.004167084699076137,0.023123356827118934,0.03791353853759894,0.01379610349825458,0.0076834788004774305,-0.006420258631356453
01/01/1993,0.004474224845130754,0.015593780465566316,0.018407261424807177,-0.012369378454557607,-0.003521505562861537,-0.029583849322962562,0.001880023875473352
01/02/1993,0.00029061914265332296,0.008727063615350127,0.0498873983042176,-0.004203714277017158,0.018749508633743188,0.018256564209574142,-0.009337548904289828
01/03/1993,-0.009306509239868565,-0.013156531208818035,0.03628647242789567,0.014757064146763348,0.007696085969667976,0.03656513342168968,-0.007679211353293505
01/04/1993,-0.019517257321548673,-0.00639612560561708,0.00694912622843012,0.04446328369551442,0.008817408599088654,0.05346183780380112,-0.026801431385173442
01/05/1993,-0.0013490528719608472,0.006673460835746509,0.05128225322144912,0.009428947288528987,0.029106199520399223,-0.054861162729480245,-0.027030730285271656
01/06/1993,0.016962734030525495,0.018656668214273992,0.005259676673635908,0.01437350250775506,0.02853163342191988,0.011644399687251228,0.009481136389248841
01/07/1993,0.003313985914226514,0.006270487634910192,-0.009561980836208735,0.001469364734336849,0.08762762669619076,0.030148228361595305,0.010717507365438944
01/08/1993,-0.016325452981603168,0.01904410099457731,0.07012584666448764,0.043046222725617866,0.045801237505852715,0.05112062011728033,0.020478323852253857
01/09/1993,0.004823718283600859,0.000582073305581219,0.015366887835854218,-0.01580114935068852,0.02651463345219258,0.004956581394174316,-0.026351189087762253
01/10/1993,0.02317710284862607,0.020004160559095173,0.005219419479541898,-0.027208270970824962,0.10037800077964368,0.025948573649515843,0.008716721112548575
01/11/1993,0.01117595194602124,0.004970333107986214,-0.001395329248789703,-0.01857627146219014,0.05450488620652421,-0.06986961441630421,-0.01578142611487706
01/12/1993,0.003680511505226896,0.022077674417437246,0.053532616226705895,0.040679324500233,0.15022512050925876,0.0358239600042677,0.06857511106897736
01/01/1994,-0.0025233237918716907,-0.006081589127353983,0.026339170214204802,0.062238472821057544,0.0002667732537506634,0.003981667683538505,0.014107277305296905
01/02/1994,-0.009393796745574669,-0.03131672743385348,-0.014022968095311165,-0.04364039197261757,-0.07215903941233712,-0.0282014075044517,-0.03775331884763676
01/03/1994,-0.0028301424602315325,-0.008960026755389674,-0.025064034442440992,-0.05812438691694026,-0.16318117296082446,-0.04657848437682197,-0.030443991480339896
01/04/1994,-0.008522305507486703,0.0024470703864602344,-0.024840804053594265,0.013665294335783241,-0.034862224932700095,-0.001463333588495569,0.019656740998802092
01/05/1994,0.012858095949895674,-0.004485467790636226,-0.02021611743677923,0.024137709079259405,0.001665311023418846,0.04212839738841786,0.010450246190178718
01/06/1994,-0.03075101851062516,-0.012446913478931447,0.004383001616263037,-0.026648772169852467,-0.04592908632656259,-0.017491443578040205,-0.035538408441719314
01/07/1994,0.010864305216453839,0.02201555118027212,-0.008888068897943198,0.020818604044773942,0.04114683109977657,0.0019167485882229628,0.013475814770455835
01/08/1994,0.004757499037944095,-0.024370739225338653,-0.015702566292490044,0.04751259507749066,0.14941358139413538,0.026375033434124204,0.026325529433327468
01/09/1994,0.004339610855218761,-0.004365260913812298,-0.0067772563687674885,-0.05514208959618187,0.0031871771599318427,-0.06126592026467337,-0.024850973346875915
01/10/1994,-0.0036344478280414764,-0.004332230126641226,-0.026496627908437993,-0.005742325873455674,-0.0609080326320078,-0.03479602230424033,0.0019545810408926334
01/11/1994,0.025777123207864353,0.007898279257415016,-0.019281068151849295,-0.02702166347798538,0.028496056119155053,-0.026791496428790435,0.0017856294186659703
01/12/1994,0.0031168015004210464,0.005515180178374867,-0.04099417638129504,0.02433153531618415,-0.08713925550039764,-0.01547656295033522,0.005714431263084407
01/01/1995,0.006905853700643351,0.012812567860255064,-0.01351933581049194,0.012057459854681589,-0.03342028766659079,-0.055523219445579836,0.0014095285297861249
01/02/1995,-0.021310690648219107,0.0014846713432632311,0.03723646936362543,-0.012753566128231916,-0.009437723753840103,6.459401980792728e-05,0.0038899249966524215
01/03/1995,-0.06672072893066514,0.003723120630039302,0.04901469119472599,0.03119923960176145,-0.01037170933947388,-0.02221364639200912,-0.014760650430392182
01/04/1995,-0.003440322163580735,0.00989594511807168,0.01563845093331509,0.010895435475155363,0.036403437676742915,-0.009019041634421372,-0.001915455967541277
01/05/1995,0.02324013365863394,0.02986522600573438,0.02007680673052219,0.024333499981683923,-0.030974970849634555,0.01727582754844684,0.010457474034144144
01/06/1995,0.008392385956063567,-0.0037969016417872315,-0.016243813332994468,0.008537298855402869,-0.015968843121525578,0.03237953076988594,4.19956058573135e-05
01/07/1995,0.010135779421498358,0.017220024242332384,-0.029498372145368434,0.013010958386638384,0.03896835403274554,0.05508611031571862,0.061872222736626126
01/08/1995,0.06368424787053553,0.020357149704464103,-0.03862455184704863,0.030762473493009417,0.039615472111012406,0.036897773375382296,0.018591368468906945
01/09/1995,-0.004920625849319789,0.01988503537696509,-0.001381927300073798,0.0009589095954695565,-0.05059365668916234,-0.023625337559068538,0.024219005025536876
01/10/1995,0.016779551032410342,0.02199780659170809,0.03343714943054411,-0.00818772548331847,-0.017863644067106506,-0.03754754222673011,-0.02546520876653236
01/11/1995,0.011486304171478797,0.010939308523073826,0.02339254776298237,0.0270910801188134,0.004256473642560573,-0.022571029383618692,0.01892016439255937
01/12/1995,-0.00016641309007012217,0.004998093104959044,0.0489221192024543,0.02251585796799396,0.002332471821311813,0.042550376458022406,0.012168176167198362
01/01/1996,0.031229021913490206,0.005385961393812925,-0.031618162146611554,0.06660814412240577,0.08579754231566154,0.03239934899009838,0.03495293137880008
01/02/1996,-0.011568529990743544,-0.005043119510943885,-0.020133105870847302,-0.019691685294140202,-0.032417455610023176,-0.007867304446669028,-0.019018989962240055
01/03/1996,0.008737032343093478,0.004252418641542949,-0.007261386209724832,-0.0036200837332947856,-0.01761839687376599,0.0039919073679431614,0.03671361670826974
01/04/1996,-0.006471228641321292,0.004671228761230372,0.004595926057058766,0.004426621200549971,0.06561496912345846,0.038327640269357977,0.0016470438459008276
01/05/1996,0.022155877723944527,0.01680543270712768,-0.01572995249600954,0.024389663591173387,-0.0589805350542528,0.018721790113926058,0.017885208411098506
01/06/1996,0.009766317659585477,0.010466014848117143,0.0009458536773162191,-0.027647933644564932,-0.02258827204550603,-0.0327236754826867,0.025413624809836353
01/07/1996,-0.014330602233884762,-0.005613435859244368,0.03705793202636172,-0.05818252503718617,-0.11195285575578907,-0.06503097233577625,-0.01776622986040047
01/08/1996,0.011358510653290634,0.022510335307117053,0.00018754636397272546,0.007942624364291499,0.00115556565518991,0.02467272370159561,0.02099233752428055
01/09/1996,0.017451934634176422,0.02294613692170846,0.026645752566610746,0.07820839676696427,-0.000820263572612917,0.05014493503240092,0.01757148212732756
01/10/1996,0.015225413610337546,0.01502224287435784,0.0012835855802510489,-0.027175344745330742,-0.03465702639424691,-0.014708203306120512,-0.0037875145652700214
01/11/1996,-0.0023004756204746428,0.009847465903442442,0.028858768324507244,0.048339610436507835,0.043404484330906545,0.030217307842916104,0.016185864638651997
01/12/1996,-0.0026339185481902196,-0.0005276656378087898,-0.04388371932018807,0.0007770791814394641,0.09013392193711572,0.013661055313421218,0.006112270272316322
01/01/1997,0.03239969786888621,0.009313082204394451,-0.09636180306508828,0.052700949678038636,0.07783785564614153,0.06828092479168099,0.06321841241162647
01/02/1997,0.008992735091964436,0.0020257031204303773,0.042602378096606976,0.05746835469566834,0.04198387844754559,0.029282866541520555,0.015888064788498205
01/03/1997,0.01821128107123411,-0.008339436111078548,-0.0035040025928153827,-0.03334440284149468,-0.06071669591939849,-0.04304952811850743,-0.0023527271625312924
01/04/1997,0.027755800046283897,0.005285010889644761,0.010661786635135099,0.02713291081558483,0.028961470226931043,0.010052371468397272,0.012558290086185985
01/05/1997,-0.026009206290275633,-0.001202660607543681,-0.02011541827620256,0.04842675974165258,-0.036496363487887845,0.04342055239064299,-0.015163885389079479
01/06/1997,0.0005494336665639618,0.012991240186227234,0.01270528699239145,0.022301107475779028,0.06074901272215179,0.006659803928714549,0.001547154698559618
01/07/1997,0.02327104114578842,0.0077963685946956214,0.01893164941793933,0.09481980615681175,0.09205338184533604,0.06832560115056935,0.01952856783766227
01/08/1997,0.0011920022936945703,-0.003256967543520324,0.003316900735217069,-0.09042384505492432,-0.11013572985862988,-0.06520686341340423,-0.03845559587814379
01/09/1997,0.0020876555239919626,0.0173801091274762,0.05722347231269566,0.04353166394574409,-0.02271194716606445,-0.0015316906997660824,0.0544266389893661
01/10/1997,-0.0074763736088385,0.00997680387236838,0.07368653392032354,-0.08154814633148301,-0.1487042298920413,-0.09727616644840328,-0.019351160049387917
01/11/1997,0.02836042441661242,0.022667231405791438,0.002795080299040322,0.04901606968360708,-0.04428649477250613,-0.008548780141466223,0.03092774938374686
01/12/1997,0.013955036872761922,0.006983554493686472,-0.006582247010358167,0.06100459235191496,0.07049895695749242,0.005542390974515941,0.015679004021212428
01/01/1998,-0.008422611753722116,0.004363008764010179,-0.025010708194624604,0.061680958785551396,-0.005170401324458382,-0.023035104256927598,0.013488014540650708
01/02/1998,0.018150471964109096,-0.04161739798705119,-0.0003563988803579887,0.05650041010076475,0.10689475790251424,0.10092663471701058,-0.009846877430630202
01/03/1998,0.029618313926270155,0.013690662922045696,0.07092998443538234,0.08183635857227112,-0.003139992016890608,0.0999139060369651,0.04612747380471163
01/04/1998,-0.014055549506634285,-0.006706823450403548,0.006299236262203789,0.00937892548893812,-0.009388841754388344,-0.029957517900800035,0.004477357367798238
01/05/1998,0.013112865903413661,-0.011204041290089686,0.009983147470957635,-0.0034997082478577693,-0.10069308298982022,-0.0523162520116274,0.0008455374867454239
01/06/1998,0.011421550280751685,-0.007867811443468155,0.03648333670841188,0.049260376355105884,-0.061155187379413514,-0.058235892708410245,0.048923691643774414
01/07/1998,0.015541932625577551,0.01938142224632277,0.004439184885809047,0.03335483299670042,0.027526071677321236,-0.045457376905994176,0.016155954296760998
01/08/1998,-0.015686923310279287,-0.0002035652399035824,0.022298678451110557,-0.11319610699393956,-0.2831790393629715,-0.1758113884611411,-0.018648988252315677
01/09/1998,-0.020144792225288376,-0.019725496198446033,-0.004066875801108489,-0.016094780778782413,0.005896373523634792,0.056578994765933074,-0.005498255520987018
01/10/1998,-0.04392991166393764,-0.05258104418126063,-0.04631701516613432,0.03030439628964305,0.08112684240189735,0.030621849765724494,-0.03695524149431283
01/11/1998,0.015515070999318802,-0.0006122761741430916,0.026921419127694968,0.07872360992890744,0.07957363885283858,0.08876776322792151,0.016964953414891796
01/12/1998,-0.014784113727452506,-0.044470459120199514,0.030588221551836096,0.015319235612823553,-0.024622302270618148,0.0021716833261913506,-0.01872574751697291
01/01/1999,0.03153233441589588,0.012752154945151473,0.030346574709573748,0.04596873857130138,0.015762745971113837,0.010784206932398926,0.024395754932411882
01/02/1999,0.019134512465535013,-0.02444567679994224,-0.050589579589445086,-0.03869495352700011,0.016101393047791415,-0.03257097597229616,0.004225034199645762
01/03/1999,0.00785851338360255,0.007739016191212861,0.04899321232076762,0.0265093608608855,0.09943380961019996,0.04485190052152099,0.01691633978431415
01/04/1999,0.015875697408952037,0.003107443505431346,0.0084916253519653,0.0575086506302342,0.11550532776713932,0.14579073592143676,0.017369826352137525
01/05/1999,-0.00014183642934991782,0.003636316902357638,0.017345641857092097,-0.05485041879670399,-0.030233346578028387,0.010741605323904047,0.0014288401843918636
01/06/1999,0.010663453821997702,-0.0005072450519973785,-0.027983457516314782,0.033181960199972695,0.08907290119566966,0.02968790715341578,0.03137989500448652
01/07/1999,-0.006195414752252251,-0.02137701869995849,-0.008742718502899805,-0.03655572857353068,-0.08281710262000153,-0.045226681075017774,-0.016508702811559386
01/08/1999,-0.00014563271837282187,-0.022293874482644797,-0.04994968597323244,-0.03733123134443405,-0.03770099889408969,-0.052668252817624356,0.008038487017191204
01/09/1999,-0.016945782400804674,-0.0006856519297937444,0.027694243136493782,-0.044695154977547794,-0.013098905097145896,-0.04794252989720645,-0.021711305665556496
01/10/1999,0.0015909038434409762,-0.0006161493507563674,0.037339902254286426,0.03133034057726965,0.011532870987053091,0.06644483161108694,0.018250387730474944
01/11/1999,-0.005599532819406999,-0.0010076509860930515,0.04217678014806219,0.02264855842834504,0.13743800719659816,0.13166717888106827,0.011926203931834594
01/12/1999,0.018912825775206973,-0.007171001126349054,0.0027059850384101893,0.09084251869752444,0.13095396158920442,0.13404526366803382,0.012365579498403991
01/01/2000,0.024666291816147014,0.0007790765353362099,-0.03861542090673415,-0.001314937231397681,0.018529967777065216,-0.0163925491180509,-0.0036732290929154705
01/02/2000,0.024231414255832476,0.019223016484109682,-0.02165590595036933,0.009645245221088247,0.09673990718456085,0.08418358178484621,0.02537762946650594
01/03/2000,-0.019595280544313358,0.002293967976391982,0.03132959249003406,0.056072030660725025,-0.02086338493597303,-0.001240761691595902,0.02900044537242419
01/04/2000,0.03378824523759044,0.01776124480090442,0.019829116019380155,-0.03755609694455524,-0.08304653210650259,-0.04907734382636414,0.010105706180481665
01/05/2000,-0.019189041720500764,0.01125297392997331,-0.06596745356416638,-6.459380318143276e-05,-0.020002663807692507,-0.035765826636380005,-0.005655980270614025
01/06/2000,-0.00739084873164384,0.0065845760339953464,0.017926699173570135,0.009775080166289534,0.08348973891969809,0.02414518051383163,0.03132836608373906
01/07/2000,-0.003356633806897982,0.0010185840382744638,-0.004983786308639003,-3.5332000657101875e-05,0.0003304943434226035,-0.032515920157514824,0.02993297546770592
01/08/2000,-0.00976041167525997,-0.0023828272689799535,-0.014011166578047485,-0.001301775679750511,-0.02028964635877787,0.08150991486189355,0.03553336310788055
01/09/2000,0.009710060797393737,-0.0003541791004233411,0.01616638721999661,-0.06548421948202461,-0.07119500518428712,-0.060536226260098046,-0.0022190037812430136
